,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,CallService,MultipleConnections,InternetConnection,OnlineSecurity,OnlineBackup,DeviceProtectionService,TechnicalHelp,OnlineTV,OnlineMovies,Agreement,BillingMethod,PaymentMethod,MonthlyServiceCharges,TotalAmount,Churn,Media
9394,360,0,0.14792925,1,0,10.37277825,0,0,0,0,1,0,0,0,1,1,1,3,20.6875755,1583,1,796.686389125
9395,322,0,0.0,0,0,8.785171935,0,1,2,2,1,1,0,1,2,2,1,0,39.55997689,1606,1,807.3925859675
9396,4427,0,0.0,1,1,3.356042791,1,1,0,2,2,1,0,0,2,0,1,0,35.0513618,972,1,487.6780213955
9397,3470,0,0.0,0,0,41.21429774,1,2,1,0,0,0,0,2,0,0,0,0,78.40768798,7084,1,3562.60714887
9398,3227,0,0.0,0,1,32.17517175,1,0,2,2,1,2,0,0,2,0,1,3,33.64528317,4204,1,2118.087585875
9399,2035,0,0.0,1,1,2.0,0,0,0,2,0,0,0,0,2,0,1,1,53.94569875,970,1,486.0
9400,2035,1,0.0,1,0,1.724446676,0,1,0,0,0,2,2,0,2,0,1,2,75.05123215,1271,1,636.362223338
9401,4767,0,0.0,0,1,38.87440879,0,0,1,0,0,0,0,2,2,1,1,0,58.61307637,6023,1,3030.937204395
9402,3545,0,0.0,0,1,27.3603248,1,2,1,0,0,0,0,0,2,1,1,2,78.57219598,6149,1,3088.1801624
9403,2333,1,0.0,1,1,5.855316198,1,2,1,0,2,1,0,2,2,0,0,2,76.23209379,3099,1,1552.427658099
9404,3557,1,0.0,1,0,5.957698468,1,2,1,0,1,0,0,1,1,0,0,3,77.40729598,3137,1,1571.478849234
9405,4461,0,0.0,1,0,7.232452814,1,0,1,0,0,1,1,1,1,0,1,2,66.3262507,2335,1,1171.116226407
9406,1378,1,0.0,0,0,3.270050061,1,2,2,0,0,1,0,0,1,0,1,2,50.09882445,1573,1,788.1350250305
9407,1564,0,0.0,1,1,14.52474496,1,2,1,1,2,2,1,2,2,0,0,3,38.50094746,5276,1,2645.26237248
9408,1564,0,0.0,1,0,46.11577298,1,0,2,0,1,1,0,1,2,1,0,2,83.46720913,7982,1,4014.05788649
9409,2325,1,0.0,1,1,7.553997595,1,2,2,0,1,0,0,0,0,0,0,3,36.94065952,1556,1,781.7769987975
9410,280,1,0.0,0,1,8.259244594,1,0,0,0,1,0,0,0,0,1,1,0,34.87573023,1548,1,778.129622297
9411,2601,1,0.0,1,1,33.25656302,0,1,0,2,2,0,0,0,2,0,0,0,75.21291157,7220,1,3626.62828151
9412,5404,0,0.0,0,0,21.13928382,0,0,1,2,2,2,0,2,0,1,0,0,56.25636037,6145,1,3083.06964191
9413,2441,1,0.0,0,0,1.656199529,1,0,1,1,2,0,1,2,0,1,0,2,44.55206384,472,1,236.8280997645
9414,1569,0,0.0,0,0,18.08840173,0,0,0,2,0,2,2,2,0,1,1,2,61.15448191,4223,1,2120.544200865
9415,1920,0,0.0,1,1,4.326055355,1,2,2,1,1,2,0,1,2,0,1,1,36.72440584,2326,1,1165.1630276775
9416,349,1,0.0,1,1,21.17896317,0,1,0,0,0,2,2,0,0,0,0,0,74.81509448,5052,1,2536.589481585
9417,16,1,0.0,0,1,1.003595489,1,2,2,1,1,1,0,1,1,0,0,3,74.88456209,694,1,347.5017977445
9418,1435,1,0.0,0,1,3.472282378,1,0,1,0,1,1,1,0,1,0,1,3,55.45428753,957,1,480.236141189
9419,1432,0,0.241293875,0,0,8.48258775,1,2,2,1,0,1,1,2,2,1,1,2,37.99181695,2189,1,1098.741293875
9420,1435,1,0.65703394,1,0,9.31406788,1,0,2,0,1,1,0,2,1,0,1,2,69.42176587,3275,1,1642.15703394
9421,4320,0,0.551492745,1,0,16.45521764,1,0,2,0,1,0,1,0,0,2,1,2,35.80560128,2488,1,1252.2276088200001
9422,4461,0,0.590525065,1,1,15.28424804,1,2,2,1,0,1,0,1,1,0,1,2,36.60576384,2400,1,1207.64212402
9423,1060,0,0.0,1,0,66.66412088,1,0,1,0,0,2,0,2,2,1,0,2,96.07977747,8550,1,4308.33206044
9424,562,1,0.0,0,0,65.14650231,1,0,2,0,2,2,1,2,2,0,0,2,93.15424465,8466,1,4265.573251155
9425,1398,1,0.0,0,1,9.217577256,0,0,1,0,0,0,2,2,0,0,0,1,50.41972829,3295,1,1652.108788628
9426,5173,0,0.0,1,0,13.45377678,0,0,0,2,0,0,0,0,0,0,1,2,71.7472097,4502,1,2257.72688839
9427,306,0,0.0,0,0,5.138582136,1,0,2,1,0,0,2,2,1,0,1,0,28.22817989,1313,1,659.069291068
9428,306,0,0.0,0,0,6.525901511,1,0,0,0,0,0,1,2,0,0,1,0,51.53514538,2278,1,1142.2629507555
9429,5246,0,0.257210659,1,1,16.45673605,1,0,1,1,0,1,1,1,1,0,1,2,35.65980272,2981,1,1498.728368025
9430,4794,0,1.0,1,1,71.28761689,1,2,0,0,2,0,0,2,2,0,0,1,92.30752338,8514,1,4292.643808445
9431,4702,1,0.0,1,0,65.74857545,1,2,0,0,2,0,0,0,2,0,1,1,78.52172496,8029,1,4047.374287725
9432,3556,0,0.0,1,0,49.65570593,1,0,1,0,0,1,1,2,1,2,0,3,51.56033133,6258,1,3153.827852965
9433,4794,1,1.0,0,0,57.59866294,1,2,1,2,2,0,0,2,2,0,0,2,88.79823239,8044,1,4050.79933147
9434,1489,1,1.0,0,1,2.055807668,1,2,0,2,2,2,0,2,2,0,1,1,74.71415123,1419,1,710.527903834
9435,1673,1,0.429650449,0,0,1.570349551,1,2,1,0,0,1,0,1,0,1,0,2,49.47439844,508,1,254.7851747755
9436,2620,0,0.660614163,0,1,1.0,1,2,1,0,0,1,0,1,1,0,0,2,65.26359221,559,1,280.0
9437,3393,1,0.0,1,1,39.06535787,1,0,0,0,2,2,2,2,2,0,0,2,81.72032236,6994,1,3516.532678935
9438,4383,0,0.0,1,0,20.15393861,1,2,2,1,1,0,0,2,2,0,0,2,40.14869529,4173,1,2096.576969305
9439,4175,0,0.0,1,0,15.0,1,2,2,2,1,1,0,0,1,0,1,0,55.99420721,3877,1,1946.0
9440,1707,1,0.0,0,1,39.45722812,1,2,1,2,0,0,0,2,0,0,1,0,78.9438911,7114,1,3576.72861406
9441,2282,0,0.845699562,1,1,13.61720175,1,0,1,1,1,1,1,1,1,0,0,3,79.02818652,4329,1,2171.308600875
9442,2282,1,0.15170098,1,0,19.78639216,0,1,0,2,0,2,0,2,2,0,1,2,60.97130245,4593,1,2306.39319608
9443,1602,1,0.0,0,1,57.69588924,1,2,2,0,1,2,1,0,1,0,0,0,77.92672359,8024,1,4040.84794462
9444,2713,0,0.0,1,1,22.54854957,1,0,1,0,1,2,1,0,1,1,1,2,42.10666603,5849,1,2935.774274785
9445,4504,1,0.725094253,1,0,17.22697932,1,0,1,1,1,0,1,1,1,0,0,3,74.15955956,5499,1,2758.11348966
9446,2441,0,0.817900462,1,0,19.1759097,1,0,1,1,1,1,0,2,1,1,1,2,81.11074459,5780,1,2899.58795485
9447,3578,1,0.0,0,1,46.44073784,1,0,2,0,1,1,0,1,1,2,1,2,44.05571034,5644,1,2845.22036892
9448,1920,1,0.0,0,1,14.26661899,1,2,2,0,0,0,1,1,1,0,1,2,45.89794596,4670,1,2342.133309495
9449,1588,0,0.0,1,0,31.23245693,1,1,1,2,2,0,0,0,0,1,1,2,35.98439671,4497,1,2264.116228465
9450,1588,0,0.0,0,1,1.328479558,1,2,1,0,2,0,1,1,2,0,0,2,20.21882991,447,1,224.164239779
9451,690,0,0.0,0,0,9.035395199,1,2,1,1,0,2,1,1,0,0,1,0,74.81910625,3304,1,1656.5176975995
9452,89,1,0.0,0,0,13.27586859,1,0,1,0,1,2,1,0,1,0,0,0,62.26765186,3350,1,1681.637934295
9453,2329,1,0.595197104,0,0,10.52315367,1,0,2,1,0,2,0,0,0,0,1,0,58.5925286,3938,1,1974.261576835
9454,2794,1,1.0,1,0,14.97797541,1,0,2,2,0,1,1,0,1,0,1,3,77.09761216,4850,1,2432.488987705
9455,1010,0,0.0,1,0,20.63507548,1,0,2,0,2,1,1,1,1,1,0,1,39.8920854,5062,1,2541.31753774
9456,1010,1,0.0,0,1,7.313218982,1,2,1,0,2,1,1,1,2,0,1,1,31.08915797,3462,1,1734.656609491
9457,2573,1,0.887830669,1,0,18.7947093,1,2,0,0,0,0,1,0,0,2,1,2,42.74492024,3646,1,1832.39735465
9458,2573,1,0.650140136,1,1,22.59775783,1,0,2,0,1,0,1,1,1,2,1,2,37.86037979,3623,1,1822.798878915
9459,1828,1,0.0,0,0,26.78832004,1,2,0,0,0,0,0,0,0,1,1,3,85.0783611,6509,1,3267.89416002
9460,1920,1,0.0,0,0,11.22751105,1,2,1,1,1,2,0,1,2,0,1,0,47.79672328,4509,1,2260.113755525
9461,322,0,0.819614359,0,1,43.98424205,1,2,2,0,1,0,1,1,0,0,0,0,72.94297191,6897,1,3470.492121025
9462,558,0,0.182590453,0,0,17.47771359,1,0,2,1,1,1,1,2,0,1,1,2,31.64099087,3818,1,1917.738856795
9463,3054,1,0.0,0,0,32.42839426,1,0,2,1,0,1,0,1,0,1,1,2,53.50021497,4430,1,2231.21419713
9464,329,1,0.0,1,0,58.13049521,0,1,0,0,0,0,0,0,0,0,0,2,51.35509107,6722,1,3390.065247605
9465,3822,0,0.0,0,1,1.0,1,2,2,0,0,1,0,1,2,0,0,2,36.22100495,230,1,115.5
9466,3191,0,0.0,1,0,1.013092453,1,0,2,1,1,1,0,1,2,0,1,3,85.73846547,855,1,428.0065462265
9467,4461,0,0.802464193,0,0,7.32114584,1,0,2,0,1,0,1,1,0,2,1,2,68.31454491,1641,1,824.16057292
9468,4793,1,0.181172687,0,1,10.00710044,1,0,2,0,0,1,1,1,0,0,0,0,30.54354034,1603,1,806.50355022
9469,4466,0,0.0,1,1,48.09197046,1,2,0,0,1,0,1,0,0,1,0,3,27.79463723,4584,1,2316.04598523
9470,4466,0,0.0,0,1,6.192998851,1,0,2,0,0,1,0,1,0,0,0,3,35.85850929,1467,1,736.5964994255
9471,674,1,0.0,0,0,49.20079835,1,2,1,1,0,1,1,1,2,1,1,2,92.27565977,7783,1,3916.100399175
9472,775,1,0.0,0,0,46.67645081,1,2,0,0,0,0,0,0,0,0,0,2,94.02478897,7781,1,3913.838225405
9473,1100,1,0.0,1,1,1.613547976,1,0,2,0,0,0,0,1,1,0,0,3,28.09664011,574,1,287.806773988
9474,1100,1,0.0,1,1,3.341710806,1,0,2,1,1,1,1,0,0,0,1,2,49.35304291,1578,1,790.670855403
9475,3006,1,0.0,1,1,45.72305045,1,0,2,1,0,1,1,1,1,0,0,2,84.81508527,7574,1,3809.861525225
9476,3861,0,0.0,1,0,50.69495147,1,0,1,0,1,1,1,1,1,0,0,2,94.08146581,7855,1,3952.847475735
9477,2672,0,0.0,0,0,36.26683887,1,2,1,1,1,1,1,1,2,0,1,3,42.48017853,5483,1,2759.633419435
9478,3191,0,0.0,1,1,37.26222278,1,0,1,1,0,0,0,2,2,0,0,2,74.61425944,7004,1,3520.63111139
9479,2802,0,0.414706241,1,0,3.926468796,1,0,0,0,0,1,1,1,1,0,0,0,32.21074628,1003,1,503.463234398
9480,2786,1,1.0,0,0,42.99641833,1,0,0,2,2,0,2,2,0,0,0,0,75.74404362,7141,1,3591.998209165
9481,1393,1,0.0,1,0,4.83296842,1,2,1,2,2,0,2,0,0,0,1,0,29.03576958,2035,1,1019.91648421
9482,5127,1,0.0,1,0,44.23860972,1,0,2,2,1,2,2,1,2,2,0,0,96.64227967,7440,1,3742.11930486
9483,89,0,0.0,0,0,26.75371623,1,0,1,1,1,1,0,1,0,1,1,2,48.79979744,5132,1,2579.376858115
9484,89,0,0.0,0,0,25.946206,1,0,2,0,0,0,1,1,0,0,0,2,37.97916043,4410,1,2217.973103
9485,2243,1,0.0,0,0,13.0516842,1,2,0,1,1,1,2,0,1,0,1,3,29.73570772,2933,1,1473.0258421
9486,3846,1,0.0,0,0,40.97577606,1,2,2,0,1,0,2,1,0,2,0,3,41.5798762,5034,1,2537.48788803
9487,195,0,0.0,1,0,7.153451621,0,0,2,0,0,0,1,1,1,1,1,2,26.36487008,1246,1,626.5767258105
9488,195,0,0.0,0,0,1.0,0,1,0,1,1,0,1,2,1,0,0,0,21.31408231,54,1,27.5
9489,4803,1,0.0,0,1,3.202505578,1,0,2,1,0,0,1,1,1,0,1,3,72.14726274,1748,1,875.601252789
9490,4803,0,0.0,0,1,2.573626614,1,2,2,1,1,1,1,1,1,0,1,2,71.49616162,1659,1,830.786813307
9491,3423,0,0.0,1,1,31.42555675,1,2,2,0,2,2,0,1,1,1,0,3,52.59001342,6581,1,3306.212778375
9492,3368,0,0.0,0,1,61.83857355,1,0,0,2,0,2,2,0,2,1,1,3,98.92049387,8444,1,4252.919286775
9493,2419,0,0.0,0,0,14.20597012,1,0,2,1,0,1,0,1,1,0,0,3,75.47441777,5189,1,2601.60298506
9494,3852,1,0.0,1,0,10.96282577,1,2,1,2,0,2,1,2,1,0,0,0,61.91766007,4466,1,2238.481412885
9495,856,1,0.0,1,0,23.0419483,1,2,1,0,0,2,0,1,1,0,1,2,38.86861867,2937,1,1480.02097415
9496,43,0,0.0,1,1,7.087071517,1,2,1,0,0,2,1,1,2,0,0,0,30.53130103,1280,1,643.5435357585
9497,2513,0,0.0,0,0,3.714254594,0,0,0,0,0,2,2,0,2,0,0,1,61.62718037,1823,1,913.357127297
9498,4834,1,0.0,0,0,3.452553558,0,0,0,2,0,0,2,2,0,0,1,2,49.92914405,1510,1,756.726276779
9499,306,1,0.0,1,1,5.019702353,1,2,1,1,0,0,0,0,0,0,1,1,26.13815219,1206,1,605.5098511765
9500,2263,0,0.0,0,0,48.81070262,0,0,0,0,2,2,2,0,0,0,1,1,61.763916,6761,1,3404.90535131
9501,2146,1,0.0,1,1,5.732152694,1,0,2,0,0,1,1,1,0,1,1,3,32.74152528,1090,1,547.866076347
9502,1435,1,0.0,0,0,6.517424884,1,2,0,0,0,0,1,1,1,1,1,2,28.24303745,1144,1,575.258712442
9503,4696,0,0.696629466,1,1,16.16852668,1,0,1,0,0,0,0,2,0,0,1,2,66.4752835,4132,1,2074.08426334
9504,2441,1,0.917416397,1,1,1.082583603,1,0,2,1,0,0,1,1,1,1,1,2,65.49146573,569,1,285.0412918015
9505,4383,1,0.0,0,1,10.81966718,1,2,0,0,0,0,1,1,1,0,1,2,40.55513613,2556,1,1283.40983359
9506,4201,0,0.0,1,1,12.74981225,0,1,0,1,1,0,1,2,1,0,0,2,35.41612489,2540,1,1276.374906125
9507,4224,0,0.0,0,0,8.49257307,1,0,2,1,0,1,0,1,2,0,1,3,33.15521442,2667,1,1337.746286535
9508,2372,0,0.0,0,0,3.656573336,0,0,2,1,0,1,1,0,1,0,1,2,26.14143334,1187,1,595.328286668
9509,2108,1,0.0,0,1,1.0,1,0,2,0,0,0,0,0,0,0,1,2,51.33713519,434,1,217.5
9510,5493,1,0.0,0,1,5.996092737,1,2,1,0,0,1,1,1,0,0,1,2,62.81179343,1444,1,724.9980463685
9511,4461,0,0.0,1,0,20.73887336,1,0,2,1,2,0,1,2,0,2,1,0,49.27934142,2927,1,1473.86943668
9512,4461,0,0.0,1,1,27.89886946,1,0,1,0,1,0,0,2,0,0,1,0,34.80922027,3306,1,1666.94943473
9513,1758,1,0.0,0,1,4.368213258,1,2,2,1,1,0,1,1,1,0,0,3,41.17240774,1366,1,685.184106629
9514,1758,0,0.0,0,1,3.76305399,1,0,2,0,0,0,1,1,1,0,0,0,60.4467304,1625,1,814.381526995
9515,2108,1,0.0,1,1,5.914064928,1,2,2,0,1,0,2,2,1,0,1,2,46.78354662,2714,1,1359.957032464
9516,665,0,0.0,1,0,13.55488438,1,0,2,0,1,0,2,1,1,0,0,3,74.15952354,4146,1,2079.77744219
9517,4095,1,0.89752094,0,0,39.9752094,1,1,0,2,0,2,0,2,2,0,0,2,105.2271291,7637,1,3838.4876047
9518,2275,0,0.993087757,0,0,40.93087757,1,1,1,2,2,2,0,2,0,0,0,2,112.6622275,7795,1,3917.965438785
9519,4828,1,1.0,1,1,15.12295565,1,2,0,0,2,2,0,2,0,2,1,2,90.05538099,4999,1,2507.061477825
9520,4794,1,1.0,0,0,57.95744814,1,2,1,0,2,2,0,2,2,2,1,2,91.98588176,8058,1,4057.9787240699998
9521,2333,0,0.0,0,0,1.98788982,1,0,1,0,1,0,0,2,1,0,1,2,78.29155448,1236,1,618.99394491
9522,3490,1,0.0,0,0,21.27727053,1,0,1,0,0,0,0,2,2,0,1,1,61.90189918,4853,1,2437.138635265
9523,5030,0,0.0,0,1,17.10584246,1,0,0,0,1,1,0,1,1,1,0,0,21.73844457,2382,1,1199.55292123
9524,4144,1,0.0,0,0,7.133925325,1,0,0,1,0,1,1,1,2,1,1,0,31.01607467,1476,1,741.5669626625
9525,3746,1,0.0,0,1,12.55827272,1,0,1,2,2,2,2,2,2,0,0,0,77.11028746,4328,1,2170.27913636
9526,3682,1,0.0,0,1,12.00450636,1,0,1,1,0,1,1,1,0,1,1,2,60.88886253,1975,1,993.50225318
9527,3190,0,0.0,1,0,31.90275754,0,0,0,2,1,1,0,1,1,0,0,2,37.40168516,4981,1,2506.45137877
9528,3190,0,0.0,0,0,20.9850774,1,0,2,1,0,2,1,1,1,0,1,3,55.91875031,4588,1,2304.4925387
9529,4210,1,0.0,1,0,36.18413703,1,2,1,0,2,0,2,2,0,0,0,2,88.21766059,6972,1,3504.092068515
9530,4210,0,0.0,0,0,47.61280368,1,0,0,0,2,0,0,2,0,1,1,0,55.89222916,6512,1,3279.80640184
9531,1699,1,0.0,1,0,19.07311874,1,2,1,2,2,0,0,0,0,1,0,0,77.62845875,5228,1,2623.53655937
9532,3191,0,0.0,0,1,13.67427095,1,0,1,1,0,1,0,0,1,0,1,2,45.67495261,3114,1,1563.837135475
9533,322,1,0.0,1,1,41.0585572,1,2,2,1,0,2,1,1,1,2,0,0,44.30020151,4882,1,2461.5292786
9534,322,0,0.0,0,0,28.73403791,1,2,2,1,0,1,1,0,2,0,0,0,69.63796324,5348,1,2688.367018955
9535,322,0,0.0,0,1,51.83050661,1,0,1,2,0,0,0,2,2,0,1,0,21.89724426,4326,1,2188.915253305
9536,1920,0,0.0,1,0,9.454802379,1,2,1,1,1,0,1,1,1,0,1,0,93.92952082,4011,1,2010.2274011895
9537,562,1,0.0,0,0,3.19920427,1,0,2,0,0,2,0,0,0,2,0,2,74.30274075,1140,1,571.599602135
9538,3892,1,0.0,1,0,9.931171759,1,2,0,0,2,2,2,0,0,1,0,3,76.86354238,3650,1,1829.9655858795
9539,2652,0,0.0,1,1,16.26765844,1,0,2,0,1,0,1,0,1,0,0,0,61.03388091,4619,1,2317.63382922
9540,322,0,0.0,0,1,46.36489853,1,2,2,1,1,0,0,0,0,0,0,0,32.88750091,4660,1,2353.182449265
9541,2414,1,0.284235164,1,0,26.98964615,1,0,0,0,2,0,2,0,2,0,1,3,77.34131626,6007,1,3016.994823075
9542,5374,1,0.989826966,0,0,31.78636628,1,2,2,0,1,0,0,0,2,0,0,1,84.33977008,6498,1,3264.89318314
9543,1937,0,0.580020512,1,1,26.12028717,1,0,2,1,1,1,0,1,2,1,0,0,57.93833636,5544,1,2785.060143585
9544,1937,0,0.475886984,1,0,28.33120888,1,0,0,2,2,2,2,0,0,0,0,2,79.53475682,6140,1,3084.16560444
9545,2723,1,0.0,1,1,19.70300238,1,2,1,0,1,0,1,1,1,1,1,1,60.56690547,5485,1,2752.35150119
9546,2441,1,0.0,1,1,25.25364882,1,0,1,0,1,0,1,2,0,0,1,3,73.33339229,6071,1,3048.12682441
9547,4758,0,0.0,1,0,22.17731041,1,1,1,2,0,0,2,0,0,2,0,1,72.01422065,5328,1,2675.088655205
9548,4758,1,0.0,0,1,13.28617121,1,0,2,1,1,0,0,0,1,0,0,0,29.73107913,2676,1,1344.643085605
9549,1717,0,0.546476759,1,0,42.4872563,0,2,0,0,0,0,1,1,2,2,1,2,35.73418286,5574,1,2808.24362815
9550,1194,1,0.889594279,1,1,58.43527437,1,1,0,2,0,2,2,2,0,2,0,2,50.26540062,6824,1,3441.217637185
9551,2333,0,0.642656836,1,1,1.0,1,0,0,1,0,0,1,1,1,0,0,3,36.30935818,231,1,116.0
9552,4543,1,0.995618216,1,0,1.0,1,0,0,1,1,1,1,1,1,0,0,2,44.99067449,344,1,172.5
9553,4383,1,0.0,1,1,17.46848652,1,2,1,1,1,1,1,2,2,0,1,3,28.91202585,2945,1,1481.23424326
9554,3583,1,0.0,1,1,13.0836529,1,0,2,1,1,0,1,1,1,0,0,0,26.68119594,2479,1,1246.04182645
9555,732,0,0.0,0,1,3.086225418,1,0,0,1,2,1,0,1,1,0,1,0,23.40099958,1281,1,642.043112709
9556,3490,0,0.0,1,0,13.4444321,1,0,0,2,2,1,1,1,2,0,0,0,40.03886907,3701,1,1857.22221605
9557,3952,1,0.0,0,1,59.74529123,1,1,1,2,0,2,0,0,0,0,0,0,96.45469672,8395,1,4227.372645615
9558,3937,0,0.0,1,0,60.52425401,1,2,1,0,2,2,0,2,2,2,1,0,91.34378218,8194,1,4127.262127005
9559,1435,1,0.0,0,0,9.859020466,1,0,0,1,0,0,0,1,1,1,1,3,43.73136401,2421,1,1215.429510233
9560,4461,0,0.0,1,1,21.69437929,1,0,0,0,0,1,0,0,0,0,1,2,34.84710069,3097,1,1559.347189645
9561,2441,1,0.0,1,1,2.0,0,0,2,0,0,0,1,1,2,1,1,3,30.58517871,512,1,257.0
9562,3852,1,0.0,0,0,1.213844505,0,1,0,1,0,0,0,0,1,0,0,3,23.03251316,166,1,83.6069222525
9563,1435,1,0.0,0,0,5.366919916,1,0,2,0,0,0,0,0,1,0,1,1,29.69928117,1013,1,509.183459958
9564,2018,0,0.0,1,0,1.0,1,0,0,0,1,0,1,1,1,0,0,2,46.14680891,362,1,181.5
9565,2441,1,0.0,1,0,1.920307128,1,0,2,0,0,1,0,1,1,0,0,3,21.86622967,236,1,118.960153564
9566,875,1,0.0,1,0,1.906797412,1,0,0,0,0,0,1,1,0,1,0,2,22.20802549,239,1,120.453398706
9567,2620,0,0.804784045,0,0,1.0,1,1,0,0,1,1,0,1,1,0,1,3,38.64409946,260,1,130.5
9568,2108,0,0.579900529,0,1,1.0,0,1,2,0,1,2,0,0,1,0,1,2,33.74273705,198,1,99.5
9569,2467,1,0.0983902,1,0,5.542047198,1,0,0,2,2,1,0,1,1,0,1,3,23.51995446,1893,1,949.271023599
9570,2467,1,0.329219429,1,0,25.25516914,1,2,1,0,0,0,0,2,0,0,1,1,88.10652337,6013,1,3019.12758457
9571,4765,0,0.0,0,0,23.89234581,1,0,1,2,1,1,1,1,1,0,1,1,33.69430759,3804,1,1913.946172905
9572,4204,0,0.0,0,0,24.98765089,1,0,1,1,0,1,1,1,1,2,0,1,24.84971904,3447,1,1735.993825445
9573,2278,1,0.0,0,0,52.41599289,1,0,1,0,1,0,0,1,2,0,0,0,58.49765878,6772,1,3412.207996445
9574,2278,1,0.0,0,0,56.14888106,1,0,1,0,2,2,2,0,2,0,0,1,80.72860749,7681,1,3868.57444053
9575,2944,1,0.0,0,0,43.8135289,1,2,1,0,2,0,0,0,2,2,0,3,88.89133048,8002,1,4022.90676445
9576,3975,0,0.0,0,0,1.253582023,1,2,0,0,1,0,0,1,0,2,1,3,45.7800208,435,1,218.1267910115
9577,501,0,0.0,0,1,8.893156611,1,0,1,0,0,0,2,0,0,2,1,0,85.25335628,3765,1,1886.9465783055
9578,501,1,0.0,1,1,2.250960986,1,0,2,1,1,0,1,2,0,0,0,2,35.88640698,867,1,434.625480493
9579,558,1,0.0,0,1,10.65076493,1,0,2,1,1,1,1,1,1,1,0,0,25.96355113,1643,1,826.825382465
9580,4461,1,0.0,1,1,2.488450617,1,0,1,1,0,1,1,0,0,2,1,3,67.93128358,975,1,488.7442253085
9581,2108,0,0.0,0,1,1.876909418,1,0,2,1,1,1,1,1,1,0,1,3,77.94372138,1273,1,637.438454709
9582,1435,0,0.0,0,0,6.530723141,1,2,2,1,0,0,0,0,2,1,1,3,35.97326532,1284,1,645.2653615705
9583,4950,0,0.553650316,0,1,43.03429431,1,2,2,2,1,0,1,2,0,2,0,0,64.45726304,6388,1,3215.517147155
9584,4950,0,0.266156174,0,0,52.61225183,1,2,2,1,1,0,1,1,0,0,1,3,40.94857348,5656,1,2854.306125915
9585,2488,1,0.0,0,0,32.34597231,1,0,1,0,0,2,2,2,0,1,0,2,77.8736042,6492,1,3262.172986155
9586,2441,0,0.0,1,1,8.479159764,1,2,1,1,0,0,0,0,0,0,0,3,44.28568825,3086,1,1547.239579882
9587,3822,1,0.0,1,1,6.43142678,0,1,2,1,1,2,1,0,0,0,0,3,26.12968085,1370,1,688.21571339
9588,3822,0,0.0,1,1,5.522367047,1,1,0,1,0,0,1,0,0,0,1,2,22.75241723,1329,1,667.2611835235
9589,2302,0,0.259712705,1,0,11.36402213,1,0,2,1,0,1,0,0,1,0,1,3,26.51878889,1738,1,874.682011065
9590,2302,0,0.981566266,0,0,2.013855387,1,0,0,0,0,1,0,0,1,0,0,3,44.732247,585,1,293.5069276935
9591,2869,0,0.205623435,0,0,13.31809213,1,0,0,0,0,2,0,0,2,0,1,3,56.83445018,3578,1,1795.659046065
9592,4461,1,0.869242856,1,1,30.39227143,1,2,0,1,2,1,1,0,0,2,1,0,47.01338997,5128,1,2579.196135715
9593,2630,1,1.0,0,0,40.64876195,0,0,1,0,0,0,0,2,2,1,0,0,62.38636792,6398,1,3219.324380975
9594,3777,1,1.0,1,0,27.42077315,0,1,0,0,0,2,2,2,2,1,1,2,68.53254321,5555,1,2791.210386575
9595,1435,1,0.0,1,1,51.36903173,1,0,2,1,2,0,1,0,2,0,1,2,87.24305564,7785,1,3918.184515865
9596,1722,1,0.0,0,1,43.90214709,1,2,2,0,1,1,1,1,1,0,1,2,70.79551391,7238,1,3640.951073545
9597,2599,0,0.0,1,0,61.67688773,1,0,1,2,2,0,2,2,0,2,1,0,76.38243441,7796,1,3928.838443865
9598,2599,0,0.0,0,0,40.53263826,1,2,1,2,0,2,2,0,2,0,1,1,81.47133273,7104,1,3572.26631913
9599,4408,1,0.0,1,1,1.0,1,0,2,0,0,1,0,0,0,0,1,3,36.87362164,241,1,121.0
9600,2179,0,0.0,0,0,1.0,1,0,2,1,0,1,1,1,0,0,1,1,26.09702627,129,1,65.0
9601,3753,1,0.0,1,1,46.15385379,1,0,0,2,2,2,0,0,2,1,1,1,89.26925902,7558,1,3802.076926895
9602,4765,0,0.0,1,1,30.17869767,1,2,1,1,0,1,0,1,2,0,0,1,40.94421917,5393,1,2711.589348835
9603,3556,1,0.0,0,1,49.56847391,1,0,1,1,1,2,1,1,2,0,1,3,88.51452465,7599,1,3824.284236955
9604,2497,1,0.0,1,1,33.5400521,1,2,0,2,2,0,2,2,0,0,1,2,84.28027534,7202,1,3617.77002605
9605,1344,1,0.0,1,0,2.773381177,0,1,2,1,0,0,2,1,1,0,1,3,29.57531634,889,1,445.8866905885
9606,1344,1,0.0,0,0,27.34986982,1,0,0,0,2,1,1,0,2,0,1,3,29.36479448,3615,1,1821.17493491
9607,1123,0,0.0,0,0,5.249497712,1,0,1,2,2,0,2,2,2,0,0,2,76.77551903,2308,1,1156.624748856
9608,1920,0,0.0,0,0,1.854850808,1,0,1,1,1,1,1,1,1,0,0,2,45.23221264,1086,1,543.927425404
9609,4402,1,0.0,1,0,8.0,0,0,0,0,0,0,1,0,1,0,0,0,21.75747544,1438,1,723.0
9610,226,0,0.0,0,1,6.813363237,1,0,2,0,1,1,0,1,1,0,0,3,21.94008971,1441,1,723.9066816185
